OMOP	SPOKE
35208608	DOID:0050429
35208608	DOID:0060862
35208608	DOID:0070129
35208608	DOID:0070130
35208608	DOID:0070131
35208608	DOID:0070132
35208608	DOID:0070133
35208608	DOID:0070134
35208608	DOID:0070135
35208608	DOID:0070136
35208608	DOID:0070137
35208608	DOID:0070138
35208608	DOID:0070140
35208608	DOID:0070141
35208608	DOID:0070142
35208608	DOID:14291
35208608	DOID:14693
35208608	DOID:2732
35208608	DOID:2733
35208608	DOID:3144
35208608	DOID:3652
35211071	DOID:0060739
44833383	C0020437
44833383	DOID:12678
45571694	C0020437
45571694	DOID:12678
1574559	C0006434
1574559	C0701836
44830601	C0006434
44830601	C0701836
44837596	C0006434
44837596	C0701836
45555875	C0006434
45555875	C0701836
45534047	C0027540
1570857	C0039103
1570857	DOID:2703
45543641	C0039103
45543641	DOID:2703
45596635	C0039103
45596635	DOID:2703
45562791	C0039103
45562791	DOID:2703
44826449	DOID:8826
35206459	DOID:8826
45571314	C0011057
45571314	D003639
44830848	C0011057
44830848	D003639
35207873	C0027540
44827808	C0027540
44831443	DOID:0060903
35209128	DOID:14415
1570695	C0005940
1570695	C0019270
1570695	C0158252
1570695	C0242362
1570695	DOID:0070301
1570695	DOID:0080001
1570695	DOID:12721
1570695	DOID:1283
1570695	DOID:8125
1570695	DOID:84
44826894	C0005940
44826894	C0019270
44826894	C0158252
44826894	C0242362
44826894	DOID:0070301
44826894	DOID:0080001
44826894	DOID:12721
44826894	DOID:1283
44826894	DOID:8125
44826894	DOID:84
45577285	C0005940
45577285	C0019270
45577285	C0158252
45577285	C0242362
45577285	DOID:0070301
45577285	DOID:0080001
45577285	DOID:12721
45577285	DOID:1283
45577285	DOID:8125
45577285	DOID:84
45606243	C0005940
45606243	C0019270
45606243	C0158252
45606243	C0242362
45606243	DOID:0070301
45606243	DOID:0080001
45606243	DOID:12721
45606243	DOID:1283
45606243	DOID:8125
45606243	DOID:84
44819971	C0005940
44819971	C0019270
44819971	C0158252
44819971	C0242362
44819971	DOID:0070301
44819971	DOID:0080001
44819971	DOID:12721
44819971	DOID:1283
44819971	DOID:8125
44819971	DOID:84
44836198	C0005940
44836198	C0019270
44836198	C0158252
44836198	C0242362
44836198	DOID:0070301
44836198	DOID:0080001
44836198	DOID:12721
44836198	DOID:1283
44836198	DOID:8125
44836198	DOID:84
45551541	C0543467
19694	C0543467
45580461	C0543467
44826747	C0543467
44823443	DOID:0050847
44823443	DOID:0080302
44829040	C0016169
35208244	C0016169
44825568	C0017411
44825568	C0027651
44825568	C0086692
44825568	DOID:1245
44825568	DOID:162
44825568	DOID:229
44825568	DOID:305
35209458	C0017411
35209458	C0027651
35209458	C0086692
35209458	DOID:1245
35209458	DOID:162
35209458	DOID:229
35209458	DOID:305
35207487	C0392548
35207487	DOID:11577
35207487	DOID:4307
44825336	C0392548
44825336	DOID:11577
44825336	DOID:4307
45554763	C0016658
45554762	C0016658
45603045	C0016658
45578824	C0016658
45607851	C0016658
45588520	C0016658
45591063	DOID:12804
45591063	DOID:3322
45553996	C0016658
45568398	C0016658
45607070	C0016658
44831643	C0016658
45582955	C0016658
45607071	C0016658
1569495	DOID:10316
1569495	DOID:10327
1569495	DOID:12522
35208036	DOID:10316
35208036	DOID:10327
35208036	DOID:12522
44820892	DOID:10316
44820892	DOID:10327
44820892	DOID:12522
44837543	C0332798
45582713	C0424000
44828587	C0424000
44830911	DOID:11990
35205477	DOID:11990
45581895	C0019294
45581895	DOID:0060320
44830155	C0019294
44830155	DOID:0060320
45603078	C0435632
44822376	C0435632
920126	DOID:2571
920126	DOID:3405
44836783	C0022573
44836783	DOID:9368
44824158	D006429
44824158	DOID:10969
44829181	DOID:11656
44826842	C0007642
44826842	DOID:3488
44830447	C0344365
45606805	C0344365
44822814	DOID:8478
35205556	DOID:8478
44836254	C0000768
44836254	DOID:0110962
44836254	DOID:0110963
44836254	DOID:0110967
44836254	DOID:0110975
44836254	DOID:14291
44836254	DOID:14693
44836254	DOID:3652
35206298	DOID:4203
35206298	DOID:4706
44821734	DOID:4203
44821734	DOID:4706
44824597	C1145670
44824597	DOID:11161
44824597	DOID:11162
45587058	DOID:3933
1571048	DOID:3933
45601542	DOID:3933
45587057	DOID:3933
44821325	C0410256
44821325	DOID:10481
35210510	DOID:11161
35210510	DOID:12716
1572000	DOID:11161
1572000	DOID:12716
35210509	DOID:11161
35210509	DOID:12716
44836278	DOID:11161
44836278	DOID:12716
44833662	DOID:559
35210603	DOID:1338
35210603	DOID:589
44820048	DOID:1338
44820048	DOID:589
44827415	C0009768
44827415	DOID:9700
44820183	C0332798
1568050	DOID:5204
45542767	DOID:5204
45557134	DOID:5204
44832371	C0020545
44832371	DOID:1591
45591008	C0280028
44826929	DOID:57
35210817	DOID:57
44832635	DOID:2092
44835797	DOID:1233
44821936	DOID:0080001
44821936	DOID:11235
44821936	DOID:5782
35209419	C0017411
35209419	DOID:1962
35209419	DOID:229
45538703	C0085684
1570392	C0085684
45533780	C0085684
45596521	C0085684
35207011	C0162429
35207011	DOID:11801
35207011	DOID:374
1572205	D005414
1572205	C0016204
45539321	D005414
45539321	C0016204
44819661	DOID:1209
45547910	DOID:1209
35205820	C0006849
35205820	DOID:14262
35205820	DOID:1508
44835646	C0006849
44835646	DOID:14262
44835646	DOID:1508
44836485	DOID:8545
45533259	DOID:0060451
44837052	DOID:0060451
35207174	C0028768
35207174	DOID:10933
35207174	DOID:84
44822985	C0028768
44822985	DOID:10933
44822985	DOID:84
37200327	C0028768
37200327	DOID:10933
37200327	DOID:84
37200326	C0028768
37200326	DOID:10933
37200326	DOID:84
44836061	C0025319
44819715	DOID:13095
1570666	DOID:13095
45596582	DOID:13095
45591847	DOID:13095
45606227	DOID:13095
35208204	DOID:10808
44832452	DOID:10808
44828970	DOID:11516
44825286	DOID:1587
45537936	DOID:1587
35207735	C0003507
35207735	DOID:1712
35207735	DOID:57
45582330	DOID:1019
45534038	DOID:1019
44833859	DOID:1019
35205987	DOID:11379
44828721	DOID:11379
35209406	C0019270
35209406	DOID:1283
44834852	C0019270
44834852	DOID:1283
45572129	C0340643
45572129	DOID:7693
44823126	C0340643
44823126	DOID:7693
35206033	DOID:13276
45585877	C0016470
45585877	C0018621
45585877	DOID:3044
35225370	C0016470
35225370	C0018621
35225370	DOID:3044
45547580	DOID:471
44833354	DOID:471
35205572	C0004623
35205572	DOID:104
44830171	DOID:14064
45590820	C0015230
45590820	DOID:0050486
44825936	C0332798
1569370	C0235511
1569370	DOID:0060903
44832404	C0235511
44832404	DOID:0060903
45601092	C0235511
45601092	DOID:0060903
45601093	C0235511
45601093	DOID:0060903
45572144	C0235511
45572144	DOID:0060903
45576926	C0235511
45576926	DOID:0060903
20987	C0085639
44834176	C0085639
45551832	C0085639
45590434	C0085639
44834958	C0027343
35208582	C0027343
35206233	C0027651
35206749	DOID:2355
44825281	DOID:2355
35209497	C0429468
44827913	C0429468
45538152	DOID:13134
45581525	DOID:13134
45576358	C0006413
45587759	C0016655
45587759	C0016658
35208630	C0035854
35208630	DOID:8881
1572181	C0000768
1572181	DOID:14291
1572181	DOID:14693
1572181	DOID:3652
35211233	C0000768
35211233	DOID:14291
35211233	DOID:14693
35211233	DOID:3652
35211232	C0000768
35211232	DOID:14291
35211232	DOID:14693
35211232	DOID:3652
44819622	DOID:13141
44828910	DOID:13141
44831157	DOID:13141
45543187	C0265101
37200501	C0265101
45601043	C0265101
45562365	C0265101
35205900	DOID:12919
44829765	DOID:12919
45564297	C0435630
45569168	C0435630
45574082	C0435630
45578826	C0435630
45569170	C0435630
45588524	C0435630
44836349	C0435630
44826939	DOID:0050576
44826939	DOID:12712
44833184	DOID:96
35205423	DOID:96
45577231	C0162298
45567531	C0162298
1570576	C0162298
45557857	C0162298
44825702	C0162298
44828824	D003693
44828824	DOID:8645
44835684	C2939419
35206331	C2939419
44822119	C0027651
44822119	DOID:162
44834684	DOID:10120
44835890	DOID:10120
44831706	C0332798
35209499	DOID:13589
44833692	DOID:13589
44821955	DOID:12935
35207761	DOID:12935
44835212	C0332798
35207190	DOID:10935
44837350	D018771
44837350	C0162296
35206868	DOID:14351
35206868	DOID:7188
44832134	C0006826
35206316	C0006826
35206219	DOID:11934
35211078	DOID:1148
35209470	C0028949
44833897	DOID:0080324
44833897	DOID:13515
35211181	DOID:0080324
35211181	DOID:13515
44826185	D012816
45572250	C0242301
1569731	C0242301
45581922	C0242301
45605970	C0242301
44835858	C0242420
44835858	DOID:10175
44835858	DOID:146
44835858	DOID:6929
45591330	C0242420
45591330	DOID:10175
45591330	DOID:146
45591330	DOID:6929
44833868	DOID:0060249
35206202	C0151779
35206202	DOID:8923
45534474	C0476427
45548986	C0476427
44824816	C3160741
44831345	DOID:14131
45534141	DOID:14131
35207470	C0270994
45600438	DOID:11949
45600438	DOID:4249
44827493	DOID:11949
44827493	DOID:4249
44836887	C0086692
44825240	C0086692
45566686	C0086692
35206531	C0086692
44828738	C0007117
44828738	DOID:2513
45586000	C0007117
45586000	DOID:2513
45595655	C0007117
45595655	DOID:2513
45532910	C0007117
45532910	DOID:2513
44835676	C0007117
44835676	DOID:2513
45600500	C0007117
45600500	DOID:2513
44833297	C0007117
44833297	DOID:2513
19265	DOID:1556
45590037	DOID:1556
45541792	DOID:1556
44830631	DOID:1556
44823040	DOID:13208
44831148	DOID:13208
35207848	DOID:3627
44825449	DOID:3627
35205806	DOID:13074
44824001	DOID:13074
45605650	C0086543
44828312	C0006434
45536636	C0006434
1568004	C0034013
35206945	C0034013
35206946	C0034013
1568351	C0042376
45557266	DOID:9483
45571844	DOID:9483
35207853	DOID:342
44833582	DOID:342
44836481	C0039971
35211222	DOID:0050460
44836028	DOID:10846
1570386	DOID:0090004
45553116	DOID:0090004
45586913	DOID:0090004
45557825	DOID:0090004
44822382	C0016658
44833986	C0016658
35208479	DOID:2773
35208463	DOID:2773
44826848	DOID:2773
44830534	C0332798
44827822	C0034067
44827822	DOID:9675
35211337	C0426390
44824048	C0019829
45600559	C0019829
45600538	C0019829
45571547	C0019829
44832314	DOID:14000
45576991	C0016169
44825295	DOID:12849
35207882	DOID:519
35206840	D006942
44824701	C0012691
35208422	DOID:1602
35210734	C0000768
44837382	C0000768
44826924	C0000768
44832235	DOID:12294
35208175	DOID:0060315
45543036	DOID:14251
44823044	DOID:14251
45581928	C0007642
45581928	DOID:3488
35210680	C0021290
35210680	DOID:0050588
35206857	DOID:1459
44827824	DOID:10324
44827824	DOID:10327
35208026	DOID:10324
35208026	DOID:10327
35207473	DOID:0060173
35207473	DOID:1029
35207473	DOID:14451
35207473	DOID:14452
44835846	DOID:0060173
44835846	DOID:1029
44835846	DOID:14451
44835846	DOID:14452
35211160	DOID:12305
35211160	DOID:3156
44834841	DOID:9339
45543871	DOID:9339
44825194	DOID:9149
35206071	DOID:9149
35206470	C0151779
35206470	DOID:8564
35206470	DOID:8923
44836015	C0038354
44836015	DOID:76
35207226	DOID:1234
44819548	DOID:1234
1568731	DOID:1726
1568731	DOID:1727
44833468	DOID:1726
44833468	DOID:1727
45557397	DOID:1726
45557397	DOID:1727
45557398	DOID:1726
45557398	DOID:1727
45591321	DOID:1726
45591321	DOID:1727
45581650	DOID:1726
45581650	DOID:1727
44830637	C0020538
44830637	C0497247
44830637	DOID:10763
44830637	DOID:10825
44832429	DOID:2797
45591563	DOID:2797
44829926	DOID:14320
35207170	DOID:14320
44830544	C0332798
44822432	C0332798
35207915	C0020649
44828775	DOID:8719
35206490	DOID:8719
35211209	C0000768
35211209	DOID:11665
35211209	DOID:14291
35211209	DOID:14693
35211209	DOID:3652
44831121	DOID:10579
44831121	DOID:10587
44831121	DOID:3210
44831121	DOID:4252
44834484	C2239176
44834484	DOID:265
44834484	DOID:268
44834484	DOID:3571
44834484	DOID:6171
44834484	DOID:6700
44834484	DOID:6705
44834484	DOID:684
44834484	DOID:687
44828732	C2239176
44828732	DOID:265
44828732	DOID:268
44828732	DOID:3571
44828732	DOID:6171
44828732	DOID:6700
44828732	DOID:6705
44828732	DOID:684
44828732	DOID:687
44825198	C2239176
44825198	DOID:265
44825198	DOID:268
44825198	DOID:3571
44825198	DOID:6171
44825198	DOID:6700
44825198	DOID:6705
44825198	DOID:684
44825198	DOID:687
44826496	DOID:1229
1569755	C0031925
44834951	C0031925
45581933	C0031925
35209434	DOID:13812
44824364	DOID:13812
45547768	C0001511
35209220	DOID:2920
44837186	DOID:2920
44834481	DOID:10021
44834481	DOID:1737
35206124	DOID:10021
35206124	DOID:1737
45605781	DOID:5844
35206668	DOID:0050908
44826874	DOID:12084
35208633	C0014511
35208633	DOID:2658
45557854	C1253936
1570562	C1253936
45553156	C1253936
45533814	C1253936
35211266	D006337
35211266	C0018808
35211265	D006337
35211265	C0018808
44821246	D006337
44821246	C0018808
35207204	DOID:10131
44835806	DOID:10131
35211210	DOID:14291
35211210	DOID:14693
1569164	DOID:10272
44827790	DOID:10272
44827636	C0162429
44827636	DOID:11801
35206847	DOID:13198
35206849	DOID:13198
44820991	C0014173
44833490	C0235095
35205670	DOID:11260
35205669	DOID:11260
35205668	DOID:11260
1567338	DOID:11260
44834436	DOID:11260
35207785	DOID:0060224
1553752	DOID:0060224
45537967	DOID:10016
45537967	DOID:10017
44832199	DOID:10016
44832199	DOID:10017
44822291	D005158
44822291	C0427055
44822291	DOID:13934
45582700	D005158
45582700	C0427055
45582700	DOID:13934
44824256	D005158
44824256	C0427055
44824256	DOID:13934
35209217	C0017665
35209217	DOID:10976
44825539	C0017665
44825539	DOID:10976
1569028	C0027134
45557511	C0027134
45591427	C0027134
45543133	C0027134
45538345	C0027134
45548159	C0010346
45548159	DOID:8778
35210736	C0000768
1568401	C0026896
1568401	DOID:437
44832291	C0026896
44832291	DOID:437
44833181	C0021368
45585892	C0021368
45595654	C0006826
45542603	C0006826
44833386	C0041364
920129	C0041364
35210465	C0016658
44831070	C0034150
44831070	D011693
44831070	DOID:3326
44829384	C0332798
45534435	D003967
45534435	C0011991
45534435	DOID:13250
44824628	D003967
44824628	C0011991
44824628	DOID:13250
35207456	DOID:14183
44826564	DOID:14183
45551556	C0005940
1575316	C0005940
45594969	C0005940
44829805	DOID:7474
35208814	DOID:13378
44832395	DOID:13378
44836994	C0729584
35207300	C0729584
45544091	C0000768
45544091	C0042063
45544091	DOID:14291
45544091	DOID:14693
45544091	DOID:3652
44824572	C0000768
44824572	C0042063
44824572	DOID:14291
44824572	DOID:14693
44824572	DOID:3652
44824723	C0332798
45537927	DOID:3756
45553686	DOID:0070115
45553686	DOID:0070116
45553686	DOID:0070117
45553686	DOID:0070118
45553686	DOID:0070119
45553686	DOID:0070120
45553686	DOID:0070122
45553686	DOID:14175
45553686	DOID:2975
45553686	DOID:3852
44834609	C0042963
44834609	D014839
44834571	C0004364
44834571	DOID:417
44834571	DOID:438
44836939	C0004364
44836939	DOID:417
44836939	DOID:438
44823325	DOID:419
44823325	DOID:8472
35208702	DOID:419
35208702	DOID:8472
35209450	C0154002
35206150	DOID:270
45566757	DOID:2746
44822957	DOID:12241
35206719	DOID:12241
35210388	C0040147
35210388	DOID:7166
45605243	C0040558
45605243	DOID:9965
35208063	DOID:850
35211131	DOID:4997
35210813	DOID:0070315
35206777	C0014457
35208432	DOID:0060851
35208432	DOID:9182
44819743	C0348801
35207942	C0348801
44823102	C0013456
44823102	D004433
35205823	C0343863
45566545	C0343863
44824002	C0343863
45576256	C0014038
45576256	C0243010
45576256	C0276226
45576256	DOID:9588
44819370	C0014038
44819370	C0243010
44819370	C0276226
44819370	DOID:9588
35206753	DOID:2355
44831063	DOID:13120
44831063	DOID:13121
35208298	DOID:0060328
35206851	DOID:5083
44823343	DOID:0111063
44820652	C0086692
35206503	C0086692
44824580	DOID:0060467
44824580	DOID:13994
44824580	DOID:9827
45600433	DOID:11729
35211166	C0266008
35210619	C0162429
35210619	DOID:11801
44833293	DOID:116
44833293	DOID:117
35206186	DOID:116
35206186	DOID:117
35207196	C0037672
44828768	C0086692
35206590	C0086692
45587533	C0476427
44831609	C0476427
35208019	DOID:9675
44836646	C0233715
1568922	DOID:4447
1568922	DOID:4449
45533370	DOID:4447
45533370	DOID:4449
45576799	DOID:4447
45576799	DOID:4449
45572021	DOID:4447
45572021	DOID:4449
45600973	DOID:4447
45600973	DOID:4449
35205877	C0026718
44835156	C0016658
1568935	DOID:11086
45600977	DOID:11086
45547945	DOID:11086
45567107	DOID:11086
45543097	DOID:11086
44824624	C0085619
45597165	C0085619
35210628	C0011175
35210628	C0021290
44823373	DOID:9358
45605937	C0017086
45605937	C0019270
44831311	C0017086
44831311	C0019270
44827883	DOID:10211
1569691	DOID:10211
44822210	C0003862
44822210	C0239377
44822210	D018771
44830082	C0031046
44830082	DOID:1787
35207715	C0031046
35207715	DOID:1787
45538996	C0032371
45538996	DOID:4953
1571343	C0032371
1571343	DOID:4953
44836222	C0032371
44836222	DOID:4953
45596811	C0032371
45596811	DOID:4953
45538995	C0032371
45538995	DOID:4953
44828778	C0027651
44828778	C0032019
44828778	DOID:1785
44828778	DOID:3829
44828778	DOID:4916
35206659	C0027651
35206659	C0032019
35206659	DOID:1785
35206659	DOID:3829
35206659	DOID:4916
1568635	C0010709
45576693	C0010709
45562197	C0010709
45586416	C0010709
45571916	C0010709
35209185	C0018965
45581242	C0026948
45581242	DOID:8691
44822901	C0026948
44822901	DOID:8691
35205447	C0021368
44820521	C0021368
44822891	DOID:8675
45581844	C0021400
45581844	C0085584
45581844	DOID:8469
45538318	D003117
45538318	DOID:11661
45538318	DOID:13399
45538318	DOID:13909
45538318	DOID:13910
45538318	DOID:13911
45538318	DOID:13912
44832319	D003117
44832319	DOID:11661
44832319	DOID:13399
44832319	DOID:13909
44832319	DOID:13910
44832319	DOID:13911
44832319	DOID:13912
35206215	DOID:8632
44825204	DOID:8632
44828603	DOID:104
44826633	DOID:11502
44826633	DOID:57
44826608	DOID:14291
44826608	DOID:2340
35209411	C0016169
19738	C0009450
45570785	C0009450
45556306	C0009450
35207476	DOID:0050214
44820778	DOID:0050214
45583267	C0022408
45583267	DOID:381
45583267	DOID:848
45554329	C0022408
45554329	DOID:381
45554329	DOID:848
45592978	C0022408
45592978	DOID:381
45592978	DOID:848
45607390	C0022408
45607390	DOID:381
45607390	DOID:848
45588072	C0022408
45588072	DOID:381
45588072	DOID:848
45597769	C0022408
45597769	DOID:381
45597769	DOID:848
44833246	DOID:11254
44833246	DOID:13371
35205646	DOID:11254
35205646	DOID:13371
45591231	DOID:952
45538177	DOID:952
45547791	DOID:952
44830043	DOID:952
45566938	DOID:952
45557292	DOID:952
1568985	DOID:14248
45586533	DOID:14248
44834706	DOID:14248
45576820	DOID:14248
45581730	DOID:14248
45533391	DOID:14248
44825448	C0003850
44825448	DOID:2349
35208008	C0000833
45538158	DOID:1895
45571846	DOID:1895
45566914	DOID:1895
45557269	DOID:1895
44827797	C0018800
35207800	C0018800
45542970	DOID:13788
45533238	DOID:13788
45576667	DOID:13788
45552602	DOID:13788
44828953	DOID:13788
45557336	DOID:13788
44827596	C0086692
35206519	C0086692
35210511	DOID:424
44820045	DOID:424
35211415	C0043352
35208539	DOID:1554
44831473	DOID:1554
44833656	C0027726
44833656	DOID:1184
44833656	DOID:2590
35206425	DOID:0050747
35206425	DOID:0060901
35206425	DOID:9080
35207002	C0162429
35207002	DOID:0060883
35207002	DOID:11801
35205684	C0009450
35205684	C0021368
45591199	D011782
45591199	DOID:12697
45591199	DOID:12835
44820765	D011782
44820765	DOID:12697
44820765	DOID:12835
44831013	C0023434
44831013	DOID:1040
44831013	DOID:1703
44834519	C0023434
44834519	DOID:1040
44834519	DOID:1703
44821761	C0023434
44821761	DOID:1040
44821761	DOID:1703
19695	C0854402
45537078	C0854402
44824844	C0854402
45551542	C0854402
35210869	C0000768
44829254	C0036093
1568433	C0037926
45547766	C0037926
45542916	C0037926
35206034	C0009450
35206034	C0519030
35206034	DOID:13272
44836771	C0009450
44836771	C0519030
44836771	DOID:13272
44828208	C0016658
35210812	DOID:14289
44829247	DOID:14289
44837207	DOID:11430
35209398	DOID:11430
44836244	C0000768
35210917	C0000768
44827778	DOID:11516
44830321	DOID:0111063
45557465	DOID:11781
45586507	DOID:11781
44823057	DOID:11781
45533354	DOID:11781
45562274	DOID:11781
45552720	DOID:11781
1568512	D004487
1568512	DOID:930
45552580	D004487
45552580	DOID:930
45557314	D004487
45557314	DOID:930
45557313	D004487
45557313	DOID:930
45591241	D004487
45591241	DOID:930
44822872	DOID:14546
35206174	DOID:14546
45586295	C0018681
45586295	D006261
44825333	C0018681
44825333	D006261
45548043	C0038454
45596228	C0038454
45591483	C0038454
45586610	C0038454
45591488	C0038454
45605818	C0038454
45586611	C0038454
45562380	C0038454
45581793	C0038454
45596220	C0038454
45576901	C0038454
45552819	C0038454
44832713	D006963
44832713	C0020505
35206042	DOID:1273
44821694	DOID:1273
35207720	C0031048
35207720	DOID:11481
44822143	DOID:997
35210332	DOID:997
45538304	C0015397
44831196	C0015397
35205586	C0004623
35205586	DOID:104
44828704	C0004623
44828704	DOID:104
45568125	D009461
45568125	C0235031
1572223	D009461
1572223	C0235031
45553725	D009461
45553725	C0235031
45557442	DOID:13329
44830048	DOID:13329
45561101	C0543467
35210809	DOID:14265
44824554	DOID:4353
44830439	D018458
45534451	D018458
35206740	C0243065
44837549	C0332798
44834820	C0205929
44834820	DOID:0060328
35208299	C0205929
35208299	DOID:0060328
35210941	C0205929
35210941	DOID:0060328
35208297	C0205929
35208297	DOID:0060328
44830988	DOID:0050773
44830988	DOID:170
35206310	DOID:0050773
35206310	DOID:170
45595757	DOID:11239
45595757	DOID:169
45600531	DOID:11239
45600531	DOID:169
45534429	D009325
45534429	C0027497
44831591	D009325
44831591	C0027497
45567583	C0158353
1570711	C0158353
45586995	C0158353
45567581	C0158353
45577289	C0158353
45548445	C0158353
45596597	C0158353
35209498	C0021361
44820998	C0021361
44835770	DOID:2988
45552361	DOID:2988
45557090	DOID:2988
45533128	C0026975
45533128	DOID:322
45533128	DOID:4961
44834620	C0026975
44834620	DOID:322
44834620	DOID:4961
45586275	C0026975
45586275	DOID:322
45586275	DOID:4961
44823002	C0026975
44823002	DOID:322
44823002	DOID:4961
45586274	C0026975
45586274	DOID:322
45586274	DOID:4961
44833430	C0026975
44833430	DOID:322
44833430	DOID:4961
45605459	C0524662
45605459	DOID:11206
45605459	DOID:2559
44829933	C0524662
44829933	DOID:11206
44829933	DOID:2559
45586488	DOID:705
44827754	DOID:705
44819679	DOID:10520
45591200	D010243
44837396	C0000768
44837396	C0026857
44837396	C0151491
44837396	DOID:0060277
44837396	DOID:14291
44837396	DOID:14693
44837396	DOID:17
44837396	DOID:3652
45581266	DOID:8580
44824531	C0029443
44824531	DOID:1019
45572649	C0029443
45572649	DOID:1019
44835170	C0012691
44826568	DOID:10697
44827679	C0085437
44827679	DOID:9470
35207401	DOID:3528
35211307	D006941
35211307	C0020453
44831317	C0031154
44831317	DOID:8283
35208329	C0031154
35208329	DOID:8283
44830175	C0042075
35209295	C0042075
35206277	DOID:11814
35207343	D014103
44837001	D014103
35208295	C0016167
44825571	C0221392
44825571	DOID:11968
35209493	C0221392
35209493	DOID:11968
35211401	D004487
44836969	DOID:11328
44836969	DOID:5418
44824291	DOID:0060317
35208077	DOID:0060317
44823556	C0332798
44824470	C0030578
44824470	DOID:13117
45577011	C0000833
44837632	C0013781
45572170	C0038218
45572170	DOID:9362
45543270	C0038218
45543270	DOID:9362
18814	C0032343
45580293	C0032343
44820312	C0032343
45565730	C0032343
44823046	DOID:8787
44822399	C0435002
45605217	C1963747
45586682	C0206062
45586682	DOID:3082
44821993	C0206062
44821993	DOID:3082
45533154	C0030193
45533154	C0150055
45533154	D010146
45533154	D059350
45557245	C0030193
45557245	C0150055
45557245	D010146
45557245	D059350
44832285	C0030193
44832285	C0150055
44832285	D010146
44832285	D059350
45576598	C0030193
45576598	C0150055
45576598	D010146
45576598	D059350
37200336	C0030193
37200336	C0150055
37200336	D010146
37200336	D059350
44833482	C0086543
44819628	C0086543
44830088	C0018946
35210500	C0021290
35210500	DOID:10030
45562698	C0013687
45538739	C0013687
45582115	C0013687
44829237	DOID:14291
35207809	C0019080
35207809	C2937358
35210960	DOID:13608
45534442	C0042075
44821253	C0042075
44826398	DOID:1357
35206171	DOID:1357
45568070	C0000768
45568070	C0042063
45568070	DOID:14291
45568070	DOID:14693
45568070	DOID:3652
45568069	C0000768
45568069	C0042063
45568069	DOID:14291
45568069	DOID:14693
45568069	DOID:3652
45577740	C0000768
45577740	C0042063
45577740	DOID:14291
45577740	DOID:14693
45577740	DOID:3652
35208531	DOID:2722
44820726	DOID:10936
35207212	DOID:10936
44835793	DOID:10936
35207567	C0034951
35207567	DOID:9835
35207568	C0034951
35207568	DOID:9835
35211335	C0085639
35210539	DOID:9577
44829287	DOID:9577
35206208	DOID:7474
44820552	C0019360
44820552	DOID:8536
35209521	C0156543
44829698	C0023885
35205434	C0023885
44823545	C3263723
35208761	C0022408
35208761	DOID:381
35208761	DOID:848
45571428	C0004623
45571428	DOID:104
44826330	C0004623
44826330	DOID:104
35207085	DOID:0090018
35207085	DOID:0090029
45562091	C0018681
45562091	D006261
45605553	C0018681
45605553	D006261
44832272	C0018681
44832272	D006261
45542890	C0018681
45542890	D006261
44819586	D013226
44819586	DOID:1824
44832704	C0019080
44819580	C0007682
44819580	C0030193
44819580	D010146
44819580	DOID:331
45566906	C0007682
45566906	C0030193
45566906	D010146
45566906	DOID:331
44831300	C0341163
35208206	C0341163
44830989	C2939419
35206329	C2939419
44819522	DOID:0050452
44819522	DOID:14693
44819522	DOID:2987
44819522	DOID:3652
44819522	DOID:9120
44821838	DOID:0060243
45591155	DOID:0060243
44831601	C0235299
45573009	C0235299
35211345	D053608
35211345	C0085628
35207303	C0025290
35207303	DOID:12157
44834422	DOID:11976
45571429	DOID:11976
35205842	C0009450
35205842	C0021368
35205842	C0026946
35205842	DOID:1564
44821837	D004410
44821837	DOID:13417
44821837	DOID:4428
44825317	D004410
44825317	DOID:13417
44825317	DOID:4428
44822998	D004410
44822998	DOID:13417
44822998	DOID:4428
35207808	C0019080
35207808	C2937358
44833472	C2939419
44833472	DOID:3612
44833472	DOID:8787
44836153	DOID:1943
35208599	DOID:1943
44820058	D015431
35211409	D015431
44828149	D015431
35209336	C0017412
35209336	DOID:48
44832493	C0017412
44832493	DOID:48
44820712	C0036341
44820712	DOID:5419
44832223	C0036341
44832223	DOID:5419
44822969	C0036341
44822969	DOID:5419
35207796	C0155713
44821958	C0155713
45532839	DOID:11976
44828674	DOID:11976
44833689	C0042996
44833689	DOID:3901
45539076	C0042996
45539076	DOID:3901
35210995	DOID:10892
44836948	C0034150
44836948	C0857305
44836948	D011693
44836948	D011696
44836948	DOID:3326
45586120	C0034150
45586120	C0857305
45586120	D011693
45586120	D011696
45586120	DOID:3326
44820774	DOID:1188
44820774	DOID:1802
44820774	DOID:1835
35207442	DOID:1188
35207442	DOID:1802
35207442	DOID:1835
45582130	DOID:418
35206624	C0027651
35206624	DOID:219
35206624	DOID:235
35209471	C0028949
35208069	C0035222
35208069	C3241936
35208069	DOID:11394
44835729	C0023798
44835729	DOID:10192
44835729	DOID:3315
35207861	C0040038
45596248	C0040038
35210842	C0000768
44829008	C0004030
44829008	C0339961
44829008	C2350530
44829008	DOID:13564
45582406	C0037284
45561802	DOID:3165
35205920	DOID:9643
44833251	DOID:9643
1568378	DOID:12170
1568378	DOID:12171
45576597	DOID:12170
45576597	DOID:12171
44819603	DOID:12170
44819603	DOID:12171
45571817	DOID:12170
45571817	DOID:12171
45586305	DOID:12170
45586305	DOID:12171
37200335	DOID:12170
37200335	DOID:12171
44825723	DOID:1019
44820686	C0020615
44820686	DOID:9993
